项目ID,统计行ID,原表名称,产品,省份,月份,期间性质,月产能实物吨,月产能镍吨或纯镍表数值,实物产量吨,镍金属产量或纯镍表产量,品位,原表开工率,原料字段,文件,工作表,行,月份起始列
CN070,N105,广西龙州中恒万华实业有限公司,镍生铁／镍铁,广西,2021-10,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,105,315
CN070,N105,广西龙州中恒万华实业有限公司,镍生铁／镍铁,广西,2021-11,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,105,320
CN070,N105,广西龙州中恒万华实业有限公司,镍生铁／镍铁,广西,2021-12,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,105,325
CN070,N105,广西龙州中恒万华实业有限公司,镍生铁／镍铁,广西,2022-01,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,105,330
CN070,N105,广西龙州中恒万华实业有限公司,镍生铁／镍铁,广西,2022-02,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,105,335
CN070,N105,广西龙州中恒万华实业有限公司,镍生铁／镍铁,广西,2022-03,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,105,340
CN070,N105,广西龙州中恒万华实业有限公司,镍生铁／镍铁,广西,2022-04,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,105,345
CN070,N105,广西龙州中恒万华实业有限公司,镍生铁／镍铁,广西,2022-05,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,105,350
CN070,N105,广西龙州中恒万华实业有限公司,镍生铁／镍铁,广西,2022-06,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,105,355
CN070,N105,广西龙州中恒万华实业有限公司,镍生铁／镍铁,广西,2022-07,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,105,360
CN070,N105,广西龙州中恒万华实业有限公司,镍生铁／镍铁,广西,2022-08,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,105,365
CN070,N105,广西龙州中恒万华实业有限公司,镍生铁／镍铁,广西,2022-09,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,105,370
CN070,N105,广西龙州中恒万华实业有限公司,镍生铁／镍铁,广西,2022-10,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,105,375
CN070,N105,广西龙州中恒万华实业有限公司,镍生铁／镍铁,广西,2022-11,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,105,380
CN070,N105,广西龙州中恒万华实业有限公司,镍生铁／镍铁,广西,2022-12,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,105,385
CN070,N105,广西龙州中恒万华实业有限公司,镍生铁／镍铁,广西,2023-01,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,105,390
CN070,N105,广西龙州中恒万华实业有限公司,镍生铁／镍铁,广西,2023-02,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,105,395
CN070,N105,广西龙州中恒万华实业有限公司,镍生铁／镍铁,广西,2023-03,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,105,400
CN070,N105,广西龙州中恒万华实业有限公司,镍生铁／镍铁,广西,2023-04,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,105,405
CN070,N105,广西龙州中恒万华实业有限公司,镍生铁／镍铁,广西,2023-05,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,105,410
CN070,N105,广西龙州中恒万华实业有限公司,镍生铁／镍铁,广西,2023-06,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,105,415
CN070,N105,广西龙州中恒万华实业有限公司,镍生铁／镍铁,广西,2023-07,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,105,420
CN070,N105,广西龙州中恒万华实业有限公司,镍生铁／镍铁,广西,2023-08,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,105,425
CN070,N105,广西龙州中恒万华实业有限公司,镍生铁／镍铁,广西,2023-09,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,105,430
CN070,N105,广西龙州中恒万华实业有限公司,镍生铁／镍铁,广西,2023-10,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,105,435
CN070,N105,广西龙州中恒万华实业有限公司,镍生铁／镍铁,广西,2023-11,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,105,440
CN070,N105,广西龙州中恒万华实业有限公司,镍生铁／镍铁,广西,2023-12,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,105,445
CN070,N105,广西龙州中恒万华实业有限公司,镍生铁／镍铁,广西,2024-01,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,105,450
CN070,N105,广西龙州中恒万华实业有限公司,镍生铁／镍铁,广西,2024-02,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,105,455
CN070,N105,广西龙州中恒万华实业有限公司,镍生铁／镍铁,广西,2024-03,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,105,460
CN070,N105,广西龙州中恒万华实业有限公司,镍生铁／镍铁,广西,2024-04,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,105,465
CN070,N105,广西龙州中恒万华实业有限公司,镍生铁／镍铁,广西,2024-05,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,105,470
CN070,N105,广西龙州中恒万华实业有限公司,镍生铁／镍铁,广西,2024-06,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,105,475
CN070,N105,广西龙州中恒万华实业有限公司,镍生铁／镍铁,广西,2024-07,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,105,480
CN070,N105,广西龙州中恒万华实业有限公司,镍生铁／镍铁,广西,2024-08,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,105,485
