序号,产品,日期,月份,出口商(标准化),出口商(原始),园区,出发港,买家,目的国,到货港,HS,重量(吨),Ni%原文,Ni%(修正),品位来源,Ni金属量(吨),金额USD,USD每实物吨,USD每镍吨,品名,质量标记,数据源,source_row,参考计入重量吨,复核标记,关联客户ID
11494,精炼镍,2026-06-29,2026-06,PT CNGR DING XING NEW ENERGY,PT CNGR DING XING NEW ENERGY,IMIP(Morowali),Bahudopi,HANWA CO LTD,Japan,"Nagoya, Aichi",75021000,40,,99,"产品标准推算(精炼镍≥99%, 按99计)【#44】",39.6,761360,19034,19226,NICKEL CATHODES,,新品目通道(750210/750300)【#42】,11495,40,,MC045
11502,精炼镍,2026-06-30,2026-06,PT CNGR DING XING NEW ENERGY,PT CNGR DING XING NEW ENERGY,IMIP(Morowali),Bahudopi,C STEINWEG LOGISTICS TAIWAN CO LTD,"Taiwan, China",Kaohsiung,75021000,125.31,,99,"产品标准推算(精炼镍≥99%, 按99计)【#44】",124.06,2356441.39,18805,18995,NICKEL CATHODES,,新品目通道(750210/750300)【#42】,11503,125.31,,RC032
11503,精炼镍,2026-06-30,2026-06,PT CNGR DING XING NEW ENERGY,PT CNGR DING XING NEW ENERGY,IMIP(Morowali),Bahudopi,HANSMET CO,South Korea,Incheon,75021000,39.37,,99,"产品标准推算(精炼镍≥99%, 按99计)【#44】",38.98,740362.25,18805,18995,NICKEL CATHODES,,新品目通道(750210/750300)【#42】,11504,39.37,,RC007
11504,精炼镍,2026-06-30,2026-06,PT CNGR DING XING NEW ENERGY,PT CNGR DING XING NEW ENERGY,IMIP(Morowali),Bahudopi,HANWA CO LTD,Japan,Yokohama,75021000,40,,99,"产品标准推算(精炼镍≥99%, 按99计)【#44】",39.6,761360,19034,19226,NICKEL CATHODES,,新品目通道(750210/750300)【#42】,11505,40,,MC045
11505,精炼镍,2026-06-30,2026-06,PT CNGR DING XING NEW ENERGY,PT CNGR DING XING NEW ENERGY,IMIP(Morowali),Bahudopi,ACCESS WORLD LOGISTICS SINGAPORE PTE LTD,Singapore,Singapore,75021000,198.24,,99,"产品标准推算(精炼镍≥99%, 按99计)【#44】",196.26,3727937.05,18805,18995,NICKEL CATHODES,,新品目通道(750210/750300)【#42】,11506,198.24,,RC018
11506,精炼镍,2026-06-30,2026-06,PT CNGR DING XING NEW ENERGY,PT CNGR DING XING NEW ENERGY,IMIP(Morowali),Bahudopi,KOREA NON FERROUS METALS CO,South Korea,Incheon,75021000,58.96,,99,"产品标准推算(精炼镍≥99%, 按99计)【#44】",58.37,1108759.72,18805,18995,NICKEL CATHODES,,新品目通道(750210/750300)【#42】,11507,58.96,,RC009
11522,硫酸镍,2026-07-01,2026-07,PT HALMAHERA PERSADA LYGEND,PT HALMAHERA PERSADA LYGEND,Obi(Harita),OBI ISLAND,"Ningbo Lygend Wisdom Co., Ltd.",China,ZHAPU,28332400,1320,,22.2,企业加权(近3月),293.04,5032949,3813,17175,"NICKEL SULFATE, Merk: -, Tipe: -, Ukuran: - , Kode Barang",,中间品矩阵(75章+720150等),11523,1320,,NC162
11523,硫酸镍,2026-07-01,2026-07,PT HALMAHERA PERSADA LYGEND,PT HALMAHERA PERSADA LYGEND,Obi(Harita),OBI ISLAND,"Ningbo Lygend Wisdom Co., Ltd.",China,ZHAPU,28332400,1320,,22.2,企业加权(近3月),293.04,5032949,3813,17175,"NICKEL SULFATE, Merk: -, Tipe: -, Ukuran: - , Kode Barang",,中间品矩阵(75章+720150等),11524,1320,,NC162
11540,精炼镍,2026-07-03,2026-07,PT ETERNAL NICKEL INDUSTRY,PT ETERNAL NICKEL INDUSTRY,IWIP(Weda Bay),WEDA,"C. Steinweg Logistics (Shanghai Waigaoqiao Bonded Logistics Zone) Co., Ltd.",China,SHANGHAI,75021000,497.84,99.99,99.99,原文提取,497.79,8914137.7,17906,17907,"NICKEL CATHODES NI: 99.990%, Merk: -, Tipe: -, Ukuran: - , Kode Barang",,中间品矩阵(75章+720150等),11541,497.84,,NC019
11541,精炼镍,2026-07-03,2026-07,PT ETERNAL NICKEL INDUSTRY,PT ETERNAL NICKEL INDUSTRY,IWIP(Weda Bay),WEDA,SEAH CHANGWON INTEGRATED SPECIAL STEEL CORPORATION,South Korea,BUSAN (EX PUSAN),75021000,180,99.99,99.99,原文提取,179.98,3360078,18667,18669,"NICKEL CATHODES NI: 99.990%, Merk: -, Tipe: -, Ukuran: - , Kode Barang",,中间品矩阵(75章+720150等),11542,180,,RC069
11542,精炼镍,2026-07-03,2026-07,PT ETERNAL NICKEL INDUSTRY,PT ETERNAL NICKEL INDUSTRY,IWIP(Weda Bay),WEDA,"China Ordins Group Co., Ltd.",China,SHANGHAI,75021000,547.4,99.99,99.99,原文提取,547.35,9801646.94,17906,17908,"NICKEL CATHODES NI: 99.990%, Merk: -, Tipe: -, Ukuran: - , Kode Barang",,中间品矩阵(75章+720150等),11543,547.4,,RC039
11543,精炼镍,2026-07-03,2026-07,PT ETERNAL NICKEL INDUSTRY,PT ETERNAL NICKEL INDUSTRY,IWIP(Weda Bay),WEDA,H AND M METAL WAREHOUSING KOREA CO LTD,South Korea,BUSAN (EX PUSAN),75021000,347.84,99.99,99.99,原文提取,347.81,6228368.31,17906,17908,"NICKEL CATHODES NI: 99.990%, Merk: -, Tipe: -, Ukuran: - , Kode Barang",,中间品矩阵(75章+720150等),11544,347.84,,RC011
11544,精炼镍,2026-07-03,2026-07,PT ETERNAL NICKEL INDUSTRY,PT ETERNAL NICKEL INDUSTRY,IWIP(Weda Bay),WEDA,SEAH CHANGWON INTEGRATED SPECIAL STEEL CORPORATION,South Korea,BUSAN (EX PUSAN),75021000,38,99.99,99.99,原文提取,38,711412.44,18721,18723,"NICKEL CATHODES NI: 99.990%, Merk: -, Tipe: -, Ukuran: - , Kode Barang",,中间品矩阵(75章+720150等),11545,38,,RC069
11579,硫酸镍,2026-07-09,2026-07,PT HALMAHERA PERSADA LYGEND,PT HALMAHERA PERSADA LYGEND,Obi(Harita),OBI ISLAND,"Ningbo Lygend Wisdom Co., Ltd.",China,ZHAPU,28332400,1660,,22.2,企业加权(近3月),368.52,6201677,3736,16829,"NICKEL SULFATE, Merk: -, Tipe: -, Ukuran: - , Kode Barang",,中间品矩阵(75章+720150等),11580,1660,,NC162
11580,硫酸镍,2026-07-09,2026-07,PT HALMAHERA PERSADA LYGEND,PT HALMAHERA PERSADA LYGEND,Obi(Harita),OBI ISLAND,"Ningbo Lygend Wisdom Co., Ltd.",China,ZHAPU,28332400,5940,,22.2,企业加权(近3月),1318.68,22191543,3736,16829,"NICKEL SULFATE, Merk: -, Tipe: -, Ukuran: - , Kode Barang",,中间品矩阵(75章+720150等),11581,5940,,NC162
11606,精炼镍,2026-07-11,2026-07,PT ETERNAL NICKEL INDUSTRY,PT ETERNAL NICKEL INDUSTRY,IWIP(Weda Bay),WEDA,MEITA EUROPE DOO,Croatia,RIJEKA,75021000,25.48,99.99,99.99,原文提取,25.48,447586.87,17566,17568,"NICKEL CATHODES NI: 99.990%, Merk: -, Tipe: -, Ukuran: - , Kode Barang",,中间品矩阵(75章+720150等),11607,25.48,,RC083
11607,精炼镍,2026-07-11,2026-07,PT ETERNAL NICKEL INDUSTRY,PT ETERNAL NICKEL INDUSTRY,IWIP(Weda Bay),WEDA,SUZUKI SANGYO KABUSHIKI GAISHA,Japan,YOKOHAMA,75021000,25.4,99.99,99.99,原文提取,25.4,446044.76,17561,17563,"NICKEL CATHODES NI: 99.990%, Merk: -, Tipe: -, Ukuran: - , Kode Barang",,中间品矩阵(75章+720150等),11608,25.4,,RC016
11643,精炼镍,2026-07-17,2026-07,PT CNGR DING XING NEW ENERGY,PT CNGR DING XING NEW ENERGY,IMIP(Morowali),BAHUDOPI,TOYOTA TSUSHO MATERIAL INCORPORATED,Japan,CHUO-KU/TOKYO,75021000,40,,99,企业加权(近3月),39.6,718360,17959,18140,"NICKEL CATHODES, Merk: -, Tipe: -, Ukuran: - , Kode Barang : FGA000858",,中间品矩阵(75章+720150等),11644,40,,RC066
11644,精炼镍,2026-07-17,2026-07,PT CNGR DING XING NEW ENERGY,PT CNGR DING XING NEW ENERGY,IMIP(Morowali),BAHUDOPI,TCC TRADING CORP,South Korea,BUSAN (EX PUSAN),75021000,23.96,,99,企业加权(近3月),23.72,424871.08,17733,17912,"NICKEL CATHODES, Merk: -, Tipe: -, Ukuran: - , Kode Barang : FGA000858",,中间品矩阵(75章+720150等),11645,23.96,,RC021
11645,精炼镍,2026-07-17,2026-07,PT CNGR DING XING NEW ENERGY,PT CNGR DING XING NEW ENERGY,IMIP(Morowali),BAHUDOPI,TOYOTA TSUSHO MATERIAL INCORPORATED,Japan,KOBE,75021000,60,,99,企业加权(近3月),59.4,981300,16355,16520,"NICKEL CATHODES, Merk: -, Tipe: -, Ukuran: - , Kode Barang : FGA000858",,中间品矩阵(75章+720150等),11646,60,,RC066
11646,精炼镍,2026-07-17,2026-07,PT CNGR DING XING NEW ENERGY,PT CNGR DING XING NEW ENERGY,IMIP(Morowali),BAHUDOPI,HONGKONG KINCO INTERNATIONAL DEVELOPMENT CO LIMITED,China,SHANGHAI,75021000,300.09,,99,企业加权(近3月),297.09,5320530.1,17730,17909,"NICKEL CATHODES, Merk: -, Tipe: -, Ukuran: - , Kode Barang : FGA000858",,中间品矩阵(75章+720150等),11647,300.09,,RC040
11647,精炼镍,2026-07-17,2026-07,PT CNGR DING XING NEW ENERGY,PT CNGR DING XING NEW ENERGY,IMIP(Morowali),BAHUDOPI,C STEINWEG ASIA PTE LTD,Singapore,SINGAPORE,75021000,173.92,,99,企业加权(近3月),172.18,3083551.96,17730,17909,"NICKEL CATHODES, Merk: -, Tipe: -, Ukuran: - , Kode Barang : FGA000858",,中间品矩阵(75章+720150等),11648,173.92,,RC024
11648,精炼镍,2026-07-17,2026-07,PT CNGR DING XING NEW ENERGY,PT CNGR DING XING NEW ENERGY,IMIP(Morowali),BAHUDOPI,"China Minmetals Nonferrous Metals Co., Ltd.",China,QINGDAO,75021000,299.6,,99,企业加权(近3月),296.6,5291813.6,17663,17841,"NICKEL CATHODES, Merk: -, Tipe: -, Ukuran: - , Kode Barang : FGA000858",,中间品矩阵(75章+720150等),11649,299.6,,RC080
11649,精炼镍,2026-07-17,2026-07,PT CNGR DING XING NEW ENERGY,PT CNGR DING XING NEW ENERGY,IMIP(Morowali),BAHUDOPI,SANCT CORPORATION,Japan,KOBE,75021000,18.63,,99,企业加权(近3月),18.44,301041.41,16159,16322,"NICKEL CATHODES, Merk: -, Tipe: -, Ukuran: - , Kode Barang : FGA000858",,中间品矩阵(75章+720150等),11650,18.63,,RC065
11650,精炼镍,2026-07-17,2026-07,PT CNGR DING XING NEW ENERGY,PT CNGR DING XING NEW ENERGY,IMIP(Morowali),BAHUDOPI,ACCESS WORLD LOGISTICS SINGAPORE PTE LTD,Singapore,SINGAPORE,75021000,198.19,,99,企业加权(近3月),196.21,3513967.21,17730,17909,"NICKEL CATHODES, Merk: -, Tipe: -, Ukuran: - , Kode Barang : FGA000858",,中间品矩阵(75章+720150等),11651,198.19,,RC018
11651,精炼镍,2026-07-17,2026-07,PT CNGR DING XING NEW ENERGY,PT CNGR DING XING NEW ENERGY,IMIP(Morowali),BAHUDOPI,C STEINWEG LOGISTICS TAIWAN CO LTD,"Taiwan, China",KAOHSIUNG,75021000,300.09,,99,企业加权(近3月),297.09,5320645.34,17730,17909,"NICKEL CATHODES, Merk: -, Tipe: -, Ukuran: - , Kode Barang : FGA000858",,中间品矩阵(75章+720150等),11652,300.09,,RC032
11678,精炼镍,2026-07-18,2026-07,PT CNGR DING XING NEW ENERGY,PT CNGR DING XING NEW ENERGY,IMIP(Morowali),BAHUDOPI,HONG KONG RUI PU CO LIMITED,China,NINGBO,75021000,200.8,,99,企业加权(近3月),198.79,3546832.43,17664,17842,"NICKEL CATHODES, Merk: -, Tipe: -, Ukuran: - , Kode Barang : FGA000858",,中间品矩阵(75章+720150等),11679,200.8,,B038
11692,硫酸镍,2026-07-20,2026-07,PT INDONESIA SERVICE PROVIDER,PT INDONESIA SERVICE PROVIDER,"IMIP(出口代理,Bahodopi)",BAHUDOPI,NISSIN CORPORATION,Japan,KOBE,28332400,20,,22.2,产品中位(近3月),4.44,83648.7,4182,18840,"NICKEL SULFATE, Merk: -, Tipe: -, Ukuran: - , Kode Barang : 20000000000060",,中间品矩阵(75章+720150等),11693,20,,RC084
11750,精炼镍,2026-07-29,2026-07,PT CNGR DING XING NEW ENERGY,PT CNGR DING XING NEW ENERGY,IMIP(Morowali),BAHUDOPI,"China Ordins Group Co., Ltd.",China,SHANGHAI,75021000,492.79,,99,企业加权(近3月),487.86,8244339.89,16730,16899,"NICKEL CATHODES, Merk: -, Tipe: -, Ukuran: - , Kode Barang : FGA000858",,中间品矩阵(75章+720150等),11751,492.79,,RC039
11751,精炼镍,2026-07-29,2026-07,PT CNGR DING XING NEW ENERGY,PT CNGR DING XING NEW ENERGY,IMIP(Morowali),BAHUDOPI,TOYOTA TSUSHO MATERIAL INCORPORATED,Japan,KOBE,75021000,20,,99,企业加权(近3月),19.8,334600,16730,16899,"NICKEL CATHODES, Merk: -, Tipe: -, Ukuran: - , Kode Barang : FGA000858",,中间品矩阵(75章+720150等),11752,20,,RC066
11752,精炼镍,2026-07-29,2026-07,PT CNGR DING XING NEW ENERGY,PT CNGR DING XING NEW ENERGY,IMIP(Morowali),BAHUDOPI,STEINWEG SHARAF INDIA PRIVATE LIMITED,India,JAWAHARLAL NEHRU (NHAVA S,75021000,48.9,,99,企业加权(近3月),48.41,808249.23,16529,16696,"NICKEL CATHODES, Merk: -, Tipe: -, Ukuran: - , Kode Barang : FGA000858",,中间品矩阵(75章+720150等),11753,48.9,,NC228
11753,精炼镍,2026-07-29,2026-07,PT CNGR DING XING NEW ENERGY,PT CNGR DING XING NEW ENERGY,IMIP(Morowali),BAHUDOPI,"China Ordins Group Co., Ltd.",China,SHANGHAI,75021000,201.4,,99,企业加权(近3月),199.39,3376271.28,16764,16933,"NICKEL CATHODES, Merk: -, Tipe: -, Ukuran: - , Kode Barang : FGA000858",,中间品矩阵(75章+720150等),11754,201.4,,RC039
11754,精炼镍,2026-07-29,2026-07,PT CNGR DING XING NEW ENERGY,PT CNGR DING XING NEW ENERGY,IMIP(Morowali),BAHUDOPI,C STEINWEG ASIA PTE LTD,Singapore,SINGAPORE,75021000,325.71,,99,企业加权(近3月),322.45,5460262.79,16764,16934,"NICKEL CATHODES, Merk: -, Tipe: -, Ukuran: - , Kode Barang : FGA000858",,中间品矩阵(75章+720150等),11755,325.71,,RC024
11755,精炼镍,2026-07-29,2026-07,PT CNGR DING XING NEW ENERGY,PT CNGR DING XING NEW ENERGY,IMIP(Morowali),BAHUDOPI,"China Ordins Group Co., Ltd.",China,SHANGHAI,75021000,501.53,,99,企业加权(近3月),496.51,8407573.48,16764,16933,"NICKEL CATHODES, Merk: -, Tipe: -, Ukuran: - , Kode Barang : FGA000858",,中间品矩阵(75章+720150等),11756,501.53,,RC039
11756,精炼镍,2026-07-29,2026-07,PT CNGR DING XING NEW ENERGY,PT CNGR DING XING NEW ENERGY,IMIP(Morowali),BAHUDOPI,SANCT CORPORATION,Japan,"NAGOYA, AICHI",75021000,80,,99,企业加权(近3月),79.2,1338400,16730,16899,"NICKEL CATHODES, Merk: -, Tipe: -, Ukuran: - , Kode Barang : FGA000858",,中间品矩阵(75章+720150等),11757,80,,RC065
11800,硫酸镍,2026-08-05,2026-08,PT HALMAHERA PERSADA LYGEND,PT HALMAHERA PERSADA LYGEND,Obi(Harita),OBI ISLAND,"Ningbo Lygend Wisdom Co., Ltd.",China,ZHANGJIAGANG,28332400,4580,,22.2,化学计量(NiSO4·6H2O 22.2%),1016.76,16275030,3554,16007,"NICKEL SULFATE, Merk: -, Tipe: -, Ukuran: - , Kode Barang",,中间品矩阵(75章+720150等),11801,4580,,NC162
11801,硫酸镍,2026-08-05,2026-08,PT HALMAHERA PERSADA LYGEND,PT HALMAHERA PERSADA LYGEND,Obi(Harita),OBI ISLAND,"Ningbo Lygend Wisdom Co., Ltd.",China,ZHANGJIAGANG,28332400,3100,,22.2,化学计量(NiSO4·6H2O 22.2%),688.2,11015850,3554,16007,"NICKEL SULFATE, Merk: -, Tipe: -, Ukuran: - , Kode Barang",,中间品矩阵(75章+720150等),11802,3100,,NC162
11802,硫酸镍,2026-08-05,2026-08,PT HALMAHERA PERSADA LYGEND,PT HALMAHERA PERSADA LYGEND,Obi(Harita),OBI ISLAND,"Ningbo Lygend Wisdom Co., Ltd.",China,ZHAPU,28332400,2240,,22.2,化学计量(NiSO4·6H2O 22.2%),497.28,7896515,3525,15879,"NICKEL SULFATE, Merk: -, Tipe: -, Ukuran: - , Kode Barang",,中间品矩阵(75章+720150等),11803,2240,,NC162
11803,硫酸镍,2026-08-05,2026-08,PT HALMAHERA PERSADA LYGEND,PT HALMAHERA PERSADA LYGEND,Obi(Harita),OBI ISLAND,"Ningbo Lygend Wisdom Co., Ltd.",China,ZHAPU,28332400,2260,,22.2,化学计量(NiSO4·6H2O 22.2%),501.72,7967020,3525,15879,"NICKEL SULFATE, Merk: -, Tipe: -, Ukuran: - , Kode Barang",,中间品矩阵(75章+720150等),11804,2260,,NC162
11905,硫酸镍,2026-08-13,2026-08,PT INDONESIA SERVICE PROVIDER,PT INDONESIA SERVICE PROVIDER,"IMIP(出口代理,Bahodopi)",BAHUDOPI,NEW HORIZON INTERNATIONAL HOLDING LIMITED,China,WUHAN,28332400,240,,22.2,化学计量(NiSO4·6H2O 22.2%),53.28,880990.2,3671,16535,"NICKEL SULFATE, Merk: -, Tipe: -, Ukuran: - , Kode Barang : 40201000000831",,中间品矩阵(75章+720150等),11906,0,跨抬头同票特征候选；参考合计仅保留IQEM行，原记录保留,MC079
11906,硫酸镍,2026-08-13,2026-08,PT INDONESIA QINGMEI ENERGY MATERIALS,INDONESIA QINGMEI ENERGY MATERIALS,,BAHUDOPI,NEW HORIZON INTERNATIONAL HOLDING LIMITED,China,WUHAN,28332400,240,,22.2,化学计量(NiSO4·6H2O 22.2%),53.28,880990.2,3671,16535,"NICKEL SULFATE, Merk: -, Tipe: -, Ukuran: - , Kode Barang : 40201000000831",全历史档并集补票【#65】,中间品矩阵(75章+720150等),11907,240,跨抬头同票特征候选；参考合计仅保留IQEM行，原记录保留,MC079
11907,精炼镍,2026-08-13,2026-08,PT CNGR DING XING NEW ENERGY,PT CNGR DING XING NEW ENERGY,IMIP(Morowali),BAHUDOPI,HANWA CO LTD,Japan,"NAGOYA, AICHI",75021000,60,,99,企业加权(近3月),59.4,1073571.6,17893,18074,"NICKEL CATHODES, Merk: -, Tipe: -, Ukuran: - , Kode Barang : FGA000858",,中间品矩阵(75章+720150等),11908,60,,MC045
11908,精炼镍,2026-08-13,2026-08,PT CNGR DING XING NEW ENERGY,PT CNGR DING XING NEW ENERGY,IMIP(Morowali),BAHUDOPI,"China Minmetals Nonferrous Metals Co., Ltd.",China,QINGDAO,75021000,361.24,,99,企业加权(近3月),357.63,6380889.25,17664,17842,"NICKEL CATHODES, Merk: -, Tipe: -, Ukuran: - , Kode Barang : FGA000858",,中间品矩阵(75章+720150等),11909,361.24,,RC080
